,longueur,v_longueur,largeur,v_largeur,teinte,v_teinte,sucre,v_sucre,eau,v_eau,fibres,v_fibre
poivron509,14.004613741577945,3.0,6.440970980475504,2.0,-3.8661291966099722,3.0,6.614493930062206,1.0,90.64547270408613,2.0,2.266344758986701,0.1
poivron510,10.518856558507117,3.0,-0.467878298770934,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron511,10.0,3.0,8.0,2.0,-4.301854536713976,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron512,11.299367455064797,3.0,10.949327001988818,2.0,-3.200894629431052,3.0,5.232193583579527,1.0,87.09870637244791,2.0,2.1042769529436414,0.1
poivron513,12.503681128551527,3.0,9.676557567160202,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron514,10.0,3.0,8.0,2.0,-3.2067992661697504,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron515,4.511442030825932,3.0,6.686493191828076,2.0,-0.09505759752733599,3.0,6.927981998667295,1.0,88.63894795035574,2.0,2.19511799845525,0.1
poivron516,8.146166160250308,3.0,10.811853953935525,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron517,10.0,3.0,8.0,2.0,-3.3886652352107207,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron518,8.318580136603014,3.0,3.43856239511811,2.0,0.31029704628496635,3.0,6.562264973026316,1.0,87.77458099548646,2.0,2.2299937969210264,0.1
poivron519,8.953656260536205,3.0,6.081018972534696,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron520,10.0,3.0,8.0,2.0,1.5028112742400097,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron521,10.202100680045355,3.0,10.302043901131771,2.0,-2.430633090436361,3.0,5.668437769608836,1.0,91.37550685729327,2.0,2.2546797986937457,0.1
poivron522,6.448328246807645,3.0,9.366659925960624,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron523,10.0,3.0,8.0,2.0,-1.0542126201236997,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron524,10.658048071088473,3.0,8.174374853753614,2.0,-0.12340961479042115,3.0,6.155784351332202,1.0,91.16432640944424,2.0,2.083755613662698,0.1
poivron525,14.801890593065767,3.0,9.67567187244096,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron526,10.0,3.0,8.0,2.0,2.8373552116595437,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron527,8.011618957786116,3.0,13.858677256518057,2.0,-0.445626728048328,3.0,4.807588772942268,1.0,89.95148571805399,2.0,2.22785718732064,0.1
poivron528,13.920643519280546,3.0,7.117783537295822,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron529,10.0,3.0,8.0,2.0,4.984561782566034,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron530,10.445716414628585,3.0,7.719994746513206,2.0,-3.0319305719494114,3.0,6.752692043302515,1.0,86.55763127210756,2.0,2.0936416419655606,0.1
poivron531,8.050786627757427,3.0,6.649029158018991,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron532,10.0,3.0,8.0,2.0,6.362407680181391,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron533,14.307924220801816,3.0,9.164304831172434,2.0,1.5689334398704977,3.0,5.580270428306889,1.0,93.72454393954355,2.0,2.2973311984828713,0.1
poivron534,10.688717398036415,3.0,14.820851116417499,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron535,10.0,3.0,8.0,2.0,2.2588383566926518,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron536,10.535409159548658,3.0,6.991135835605912,2.0,-0.8264774478121987,3.0,5.4684895174297345,1.0,88.64216833881281,2.0,2.278418190090642,0.1
poivron537,13.223024786373166,3.0,11.67052699801759,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron538,10.0,3.0,8.0,2.0,-0.4110043924407525,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron539,9.607825314441287,3.0,4.566687809252844,2.0,-3.202445943164589,3.0,5.039401995370635,1.0,91.33583623866896,2.0,2.183214414522983,0.1
poivron540,1.962440196506753,3.0,8.4007065031171,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron541,10.0,3.0,8.0,2.0,2.8509168792073316,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron542,11.069158113640094,3.0,3.147840239036504,2.0,-2.5957815322331155,3.0,8.069843460403296,1.0,89.20978041388004,2.0,2.280901946300779,0.1
poivron543,7.92940788297577,3.0,9.154696326054324,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron544,10.0,3.0,8.0,2.0,-4.849606990500698,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron545,6.679264414523359,3.0,11.137173552116156,2.0,-0.3659612954733862,3.0,4.813825083431343,1.0,88.5098732005081,2.0,2.1957321582138594,0.1
poivron546,12.146553579657574,3.0,8.343585260108279,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron547,10.0,3.0,8.0,2.0,-2.9006317389957004,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron548,12.641800637174452,3.0,9.016407983972409,2.0,-3.1715435147244,3.0,4.879662007535341,1.0,88.56248462712384,2.0,2.264466030515605,0.1
poivron549,5.8959889946661805,3.0,5.322854235442033,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron550,10.0,3.0,8.0,2.0,0.19693713314230657,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron551,6.6274729290915415,3.0,6.716829925043532,2.0,2.9824870168241366,3.0,5.858075367507886,1.0,87.04227794985071,2.0,2.2008268088981606,0.1
poivron552,8.31290164892557,3.0,6.8138397586959805,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron553,10.0,3.0,8.0,2.0,-3.256850946262416,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron554,10.249190139940719,3.0,9.864880166637155,2.0,0.7484550114849298,3.0,7.709731814310368,1.0,91.37149324799648,2.0,2.1238940416583354,0.1
poivron555,13.653157516249745,3.0,7.2106505733606685,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron556,10.0,3.0,8.0,2.0,0.07513896998862987,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron557,10.0500478829267,3.0,10.539573055382899,2.0,2.1283852454495547,3.0,5.611583195646293,1.0,89.2340581503226,2.0,2.1363612355591712,0.1
poivron558,11.423116989800192,3.0,3.7002117473116014,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron559,10.0,3.0,8.0,2.0,4.099792299340547,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron560,8.84938570425994,3.0,6.508909847061674,2.0,5.892687703938411,3.0,6.038815911773775,1.0,89.74230885930014,2.0,1.9963977139469684,0.1
poivron561,6.345340317882965,3.0,8.918542285720754,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron562,10.0,3.0,8.0,2.0,-0.3909873035209672,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron563,13.242069821544963,3.0,14.808832581056269,2.0,-0.8512788216895908,3.0,5.1325435581239205,1.0,89.0501754281813,2.0,2.264814322138838,0.1
poivron564,7.050202993540481,3.0,10.818663901800457,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron565,10.0,3.0,8.0,2.0,-3.345872258074583,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron566,10.678582717741403,3.0,5.6933323727769976,2.0,-3.738205521713394,3.0,5.4543498441089096,1.0,90.58327195178329,2.0,2.4434992469673547,0.1
poivron567,16.902730838060307,3.0,10.626286122068441,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron568,10.0,3.0,8.0,2.0,-1.4511381417109086,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron569,6.899834223597943,3.0,10.831404567362542,2.0,-2.3458483199709894,3.0,5.62585411473934,1.0,92.21674448723034,2.0,2.2034996776057785,0.1
poivron570,15.350757925626432,3.0,4.472849945943495,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron571,10.0,3.0,8.0,2.0,3.4519533530397783,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron572,10.91673082023133,3.0,6.484180218440693,2.0,-3.946204968407285,3.0,4.423306290389738,1.0,93.19550588017836,2.0,2.3099973803993836,0.1
poivron573,4.000422293889637,3.0,8.136189983841978,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron574,10.0,3.0,8.0,2.0,-1.8304915757621472,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron575,1.7415722110406016,3.0,2.6535450791571593,2.0,-0.0020006114880151546,3.0,5.449395667209765,1.0,84.77668032981524,2.0,2.1664217600820854,0.1
poivron576,7.73059263967199,3.0,9.987957966339408,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron577,10.0,3.0,8.0,2.0,1.1866614359368959,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron578,7.184460107739087,3.0,8.418722355783592,2.0,4.004780339892108,3.0,8.15783400562815,1.0,89.14528605560957,2.0,2.3477350688991065,0.1
poivron579,9.588022535453547,3.0,11.472470910767223,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron580,10.0,3.0,8.0,2.0,2.4892378566652122,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron581,10.064149347999553,3.0,14.985901601741611,2.0,1.2678286896531987,3.0,4.973275031591222,1.0,90.78341499236531,2.0,2.270759428717677,0.1
poivron582,10.998710947197639,3.0,4.966421412919931,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron583,10.0,3.0,8.0,2.0,0.605613033711788,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron584,11.802863274857454,3.0,7.3211740163275385,2.0,0.3053488201265052,3.0,6.804709944345281,1.0,91.6387652332598,2.0,2.2004332324103566,0.1
poivron585,14.909771468388058,3.0,10.065829976169553,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron586,10.0,3.0,8.0,2.0,3.1919718917814217,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron587,12.257407365143251,3.0,8.832487790379801,2.0,1.159747213712257,3.0,5.548456146312,1.0,88.47146276805013,2.0,2.3042169721124575,0.1
poivron588,9.643586804778991,3.0,10.483160982162063,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron589,10.0,3.0,8.0,2.0,-1.3355489305747006,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron590,3.34699195695179,3.0,5.579424915001368,2.0,4.011965001207419,3.0,6.10604077317889,1.0,89.43014287454358,2.0,2.1614137690154096,0.1
poivron591,6.340532986222039,3.0,14.165831755719495,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron592,10.0,3.0,8.0,2.0,-0.06414555760142523,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron593,7.0710444616377135,3.0,10.68699652078042,2.0,0.6397727414609933,3.0,4.581882528653281,1.0,89.49504237601019,2.0,2.2169235808058763,0.1
poivron594,6.987333060010423,3.0,10.259739750666652,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron595,10.0,3.0,8.0,2.0,-0.5931516275323104,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron596,4.060733547243078,3.0,4.953264967974459,2.0,-2.596583062292122,3.0,6.049441906392881,1.0,83.87489985203791,2.0,2.004701437640015,0.1
poivron597,14.278238153641105,3.0,6.5505326613557315,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron598,10.0,3.0,8.0,2.0,1.6636199564820902,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron599,12.90045865201854,3.0,10.947198332222035,2.0,-0.7858652406453072,3.0,4.714047981753698,1.0,90.0077463705153,2.0,2.3103339764501096,0.1
poivron600,9.881343842272152,3.0,6.077027797089685,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron601,10.0,3.0,8.0,2.0,1.4193270086383627,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron602,13.45670023644649,3.0,6.830589198873466,2.0,-2.8201933082806523,3.0,5.327741685080969,1.0,93.23690897157913,2.0,2.104037239773241,0.1
poivron603,8.889755975288299,3.0,11.38401341937536,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron604,10.0,3.0,8.0,2.0,-0.6139416492659528,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron605,12.476577727031604,3.0,7.371781938717634,2.0,1.9915728284094292,3.0,6.447813221339553,1.0,91.4449527904976,2.0,2.149582466200537,0.1
poivron606,10.052802124157068,3.0,9.127998505604282,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron607,10.0,3.0,8.0,2.0,-2.7757317850271024,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron608,14.232621205521607,3.0,7.79928943419405,2.0,1.458316872848235,3.0,6.658590381438,1.0,92.53875516040792,2.0,2.1660542280885684,0.1
poivron609,8.819335177521056,3.0,9.149545658723525,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron610,10.0,3.0,8.0,2.0,-2.168491815273341,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron611,10.85451784621706,3.0,4.982010718250007,2.0,-1.2899231775218993,3.0,8.412640837848443,1.0,91.60502356722444,2.0,2.1719496743324322,0.1
poivron612,5.673746615302348,3.0,6.707333766882011,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron613,10.0,3.0,8.0,2.0,-1.4556818200126487,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron614,11.236857857415309,3.0,8.068954537843343,2.0,-2.6033115166202494,3.0,5.119073274243011,1.0,90.12002768210529,2.0,2.118064189324556,0.1
poivron615,10.876151064331138,3.0,7.881784027272689,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron616,10.0,3.0,8.0,2.0,-0.40778884247857916,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron617,11.189481514790277,3.0,6.968804617561022,2.0,-6.499956106914892,3.0,7.682716142336975,1.0,92.09963202872122,2.0,2.230333724219113,0.1
poivron618,15.091097945211823,3.0,1.2744514622289156,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron619,10.0,3.0,8.0,2.0,2.1590556687814635,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron620,6.2625641214013665,3.0,6.514770475227092,2.0,2.2352175780395416,3.0,7.246869992930005,1.0,90.12140334314832,2.0,2.3801823353437417,0.1
poivron621,10.457240554493309,3.0,9.566922994590913,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron622,10.0,3.0,8.0,2.0,-3.1018568295979136,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron623,14.818181581343834,3.0,4.562186521306183,2.0,3.6601113280029605,3.0,5.785202662644738,1.0,89.16176667834623,2.0,2.0244692866988796,0.1
poivron624,10.649756635165765,3.0,4.977202697302828,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron625,10.0,3.0,8.0,2.0,-0.8400056127975325,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron626,10.586761545592978,3.0,4.674661594344826,2.0,0.5383354743265953,3.0,5.153409665936171,1.0,90.97510063286396,2.0,2.049868599735796,0.1
poivron627,11.435651675799543,3.0,2.69087665221611,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron628,10.0,3.0,8.0,2.0,-2.1995414594346645,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron629,7.372563885799579,3.0,7.520996325369756,2.0,1.2202273019683196,3.0,6.865826302350829,1.0,89.00728645040043,2.0,2.1944610970836207,0.1
poivron630,10.758012558268492,3.0,7.206184154117984,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron631,10.0,3.0,8.0,2.0,-0.9245029463692349,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron632,12.535911213097897,3.0,9.375150091939593,2.0,2.543908441417905,3.0,7.035037880308348,1.0,90.03793960138738,2.0,2.2273811253932383,0.1
poivron633,18.931467332733092,3.0,5.2924187740481,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron634,10.0,3.0,8.0,2.0,-0.6744398141712296,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron635,10.42686768718986,3.0,4.78076865317834,2.0,4.309318795606802,3.0,5.884009602395968,1.0,90.07942825158914,2.0,2.3428182950560306,0.1
poivron636,12.040608336336383,3.0,5.815917104572981,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron637,10.0,3.0,8.0,2.0,3.626072907184244,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron638,7.079957031098369,3.0,13.038245806120257,2.0,-1.7741852870187866,3.0,6.133118461382551,1.0,88.5002858530509,2.0,2.135409577915607,0.1
poivron639,13.532292171416465,3.0,5.297131969157977,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron640,10.0,3.0,8.0,2.0,-2.849986450932593,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron641,6.474103900674208,3.0,8.22860232209639,2.0,-0.4817374641330073,3.0,5.659068527111698,1.0,92.02899094240571,2.0,2.3320378266747044,0.1
poivron642,11.789158938432013,3.0,9.52210700424646,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron643,10.0,3.0,8.0,2.0,-5.604006959531002,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron644,10.966694318979687,3.0,11.305282339363334,2.0,-1.8443481108973887,3.0,7.042113364603532,1.0,86.66636219633875,2.0,2.234557444116864,0.1
poivron645,13.207021483729285,3.0,10.245649283777762,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron646,10.0,3.0,8.0,2.0,2.4962984640268946,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron647,17.379195306741806,3.0,9.220735263137257,2.0,5.949649646770176,3.0,5.674792864909562,1.0,89.91809553790495,2.0,2.088269967892831,0.1
poivron648,7.785310446763295,3.0,11.107746727731314,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron649,10.0,3.0,8.0,2.0,4.260561637329801,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron650,12.992872613448188,3.0,9.413018465651705,2.0,-1.7665965137388642,3.0,4.8560121315270255,1.0,86.49890353806906,2.0,2.136438229581934,0.1
poivron651,6.322863056600261,3.0,10.121601940355601,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron652,10.0,3.0,8.0,2.0,0.6050707597063283,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron653,11.475491383174315,3.0,10.462548366976428,2.0,-0.36051644012201656,3.0,6.173092106521967,1.0,87.22264765740668,2.0,2.064846772323482,0.1
poivron654,12.554918119823622,3.0,13.803726039138022,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron655,10.0,3.0,8.0,2.0,-0.5707072737573778,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron656,10.513013102182706,3.0,12.282606646810443,2.0,0.4049231797290036,3.0,5.8524655107479155,1.0,90.94758921021956,2.0,2.081643812866856,0.1
poivron657,8.296237274197193,3.0,12.261343387403178,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron658,10.0,3.0,8.0,2.0,-3.3958374555309745,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron659,12.655806225423033,3.0,7.750258940120351,2.0,-1.086124784675071,3.0,5.843632609403029,1.0,88.70532485380015,2.0,2.176381790830898,0.1
poivron660,10.502633877040612,3.0,10.719552732518315,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron661,10.0,3.0,8.0,2.0,-4.605113635262702,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron662,7.7499808275668425,3.0,5.468418659479037,2.0,2.691339922538284,3.0,6.963765809850293,1.0,85.4582084833859,2.0,2.261897829307437,0.1
poivron663,10.296649688133105,3.0,5.133563874250621,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron664,10.0,3.0,8.0,2.0,1.5960270862214343,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron665,9.290706839499556,3.0,9.987858353411344,2.0,0.903415109363956,3.0,6.825772834616079,1.0,89.91380717402178,2.0,2.130262889213659,0.1
poivron666,11.361085511681262,3.0,4.295899514212789,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron667,10.0,3.0,8.0,2.0,-1.7641369719478845,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron668,11.83985414747783,3.0,4.652669063432886,2.0,-5.132200308375946,3.0,6.190454072285516,1.0,90.59174463173868,2.0,2.186096268947598,0.1
poivron669,14.177422392677842,3.0,6.013715781031519,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron670,10.0,3.0,8.0,2.0,4.972745142611132,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron671,9.947700458539103,3.0,6.768151032002702,2.0,1.5830179989417152,3.0,5.651939319157497,1.0,89.77836618558777,2.0,2.2606039347230276,0.1
poivron672,11.27820692660563,3.0,10.244676856914413,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron673,10.0,3.0,8.0,2.0,-2.516462879911641,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron674,8.631598853236396,3.0,7.149229350990929,2.0,0.4899862759057651,3.0,5.891198824576222,1.0,89.13296718279426,2.0,2.218691266923185,0.1
poivron675,8.318873883402354,3.0,8.573436897574702,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron676,10.0,3.0,8.0,2.0,-6.706941155354569,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron677,12.255762979074651,3.0,12.693978374839862,2.0,-2.0911524885854584,3.0,5.8697736689694775,1.0,94.77582970406644,2.0,2.031320523136029,0.1
poivron678,7.0365410703707,3.0,9.113735693395494,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron679,10.0,3.0,8.0,2.0,-1.1591455700693891,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron680,14.40186400373582,3.0,3.681622128362603,2.0,1.0435182066005266,3.0,7.186499628385189,1.0,88.9675221973414,2.0,1.8617871436294606,0.1
poivron681,6.970273848437683,3.0,11.043787043499487,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron682,10.0,3.0,8.0,2.0,1.6225208760172776,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron683,5.020590235115581,3.0,10.320793818259663,2.0,-3.4049409754031936,3.0,7.020836400042542,1.0,90.38474401358515,2.0,2.307920415879833,0.1
poivron684,7.22509908327098,3.0,2.4970655232888728,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron685,10.0,3.0,8.0,2.0,0.02644198849948809,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron686,12.218640868769079,3.0,3.5775355926337795,2.0,3.686997893388993,3.0,6.585100660720684,1.0,86.98024466198063,2.0,2.2735594793838487,0.1
poivron687,7.639534002084084,3.0,9.677802165546616,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron688,10.0,3.0,8.0,2.0,-1.5151804401691014,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron689,8.475734068420863,3.0,10.46857539195193,2.0,-3.392037435440349,3.0,6.268011989232144,1.0,94.5174954014567,2.0,2.0032651616243418,0.1
poivron690,11.71867129233863,3.0,6.682900378779911,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron691,10.0,3.0,8.0,2.0,0.6739637467425938,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron692,9.628491047312295,3.0,12.004832774598198,2.0,0.6418102624637935,3.0,6.453217304642822,1.0,88.13227554557503,2.0,2.140070078543965,0.1
poivron693,13.058877090800616,3.0,6.86549336282311,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron694,10.0,3.0,8.0,2.0,-1.623744352083263,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron695,10.631892221136027,3.0,7.269866825248635,2.0,-12.836201632011166,3.0,4.415807668940183,1.0,90.24590305511462,2.0,2.3329918068753015,0.1
poivron696,7.13010933004832,3.0,8.518147701557416,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron697,10.0,3.0,8.0,2.0,7.657365886551057,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron698,10.750051965000779,3.0,13.198079741325952,2.0,-1.32494858816795,3.0,6.215402842250938,1.0,89.41466876486838,2.0,2.2240946815235287,0.1
poivron699,8.172105548493349,3.0,7.87860078304139,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron700,10.0,3.0,8.0,2.0,-1.200108883909758,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron701,8.008176338279107,3.0,4.5982026319133675,2.0,0.793493347086812,3.0,6.782573840127761,1.0,84.96666149339978,2.0,2.214078765116592,0.1
poivron702,11.712632245806947,3.0,3.2373778960459267,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron703,10.0,3.0,8.0,2.0,-0.7907164084944518,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron704,10.466678800252964,3.0,5.704115109278245,2.0,2.2740039982186966,3.0,4.95795485445753,1.0,90.62636529170668,2.0,2.2485549241762968,0.1
poivron705,7.002332365113315,3.0,5.967458636161941,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron706,10.0,3.0,8.0,2.0,5.001729574872778,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron707,15.372092560976206,3.0,8.24584649799801,2.0,1.9441432150869549,3.0,4.9130948055307435,1.0,87.0570575008022,2.0,2.3140215032250095,0.1
poivron708,9.39098793084409,3.0,9.036601758506016,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron709,10.0,3.0,8.0,2.0,1.617711882678094,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron710,11.958283383537017,3.0,4.3857104990923474,2.0,-2.756801868425692,3.0,6.999074735055817,1.0,87.25971323347487,2.0,2.261005404002106,0.1
poivron711,12.990911658485853,3.0,6.876550476780121,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron712,10.0,3.0,8.0,2.0,-2.9623739290055937,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron713,5.817079001580763,3.0,6.971628578277432,2.0,0.7122539169783104,3.0,6.48536749961388,1.0,94.8112547382743,2.0,2.229977075921194,0.1
poivron714,9.781091658686279,3.0,9.829318662988873,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron715,10.0,3.0,8.0,2.0,-0.04256485594613592,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron716,10.723655122936481,3.0,2.314601126935184,2.0,-1.2051771671187512,3.0,6.519293476866083,1.0,90.70283930149438,2.0,2.100441444302323,0.1
poivron717,11.555678856005429,3.0,11.82388537806753,2.0,0.0,3.0,6.0,1.0,90.0,2.0,2.2,0.1
poivron718,10.0,3.0,8.0,2.0,0.4786744812681135,3.0,6.0,1.0,90.0,2.0,2.2,0.1
