StarSpctr;OtherPlanets;Position;SemiMajorAxis;OrbitalExc;OrbitalInc;OrbitalPeriod;AxisIncl;Moons;Diameter;Density;Magnetosphere;AtmPressure;Albedo;DayPeriod;Tmin;Tmax;PH2O;PHe;PCH4;PH2;PN2;PO2;PAr;PCO2;PSO2;PK;Type
3;0;9;10.1841;0.1052;1.415;157247.9;11.31;1;3500;3.38;3;0.01;0.61;3.248;-265;86;0;0;0;0;0;0;0;0;0;0.02;r
8;10;10;7.5272;0.0856;1.351;84088.32;60.5;0;3500;7.05;2;0.04;0.06;0.442;-174;123;0;0;0;0;0;0.01;0;0;0;0;r
5;5;3;2.861;0.0059;0.001;128.44;80.2;3;256478;0.84;301.62;0.99;0.33;3.221;-172;-78;0.2;11.3;0.8;87.7;0;0;0;0;0;0;g
2;0;1;1.1747;0.001;1.247;1171.21;3.97;0;5600;3.51;15;0.04;0.25;1.78;-166;56;0;0;0;0;0;0.01;0;0;0;0.01;r
3;0;8;9.8497;0.0453;2.61;137862.01;8.18;0;3500;2.88;5;0.02;0.34;1.719;-255;66;0;0;0;0;0;0;0;0;0;0.01;r
2;2;3;3.9505;0.0007;1.619;784;21.97;6;94586;1.48;191.98;1.26;0.41;1.103;-99;-53;0;14.9;0.9;84.2;0;0;0;0;0;0;g
5;3;4;4.0099;0.0156;1.271;15164.91;23.88;1;5114;2.57;1;0.04;0.48;2.08;-118;117;0;0;0;0;0;0;0;0;0;0;r
3;0;2;2.3622;0.005;1.629;7608.09;9.45;2;3500;4.7;5;0.02;0.09;7433.104;-220;-77;0;0;0;0;0;0;0;0;0;0;r
4;2;5;5.519;0.0043;0.909;411.29;57.72;2;345606;2.53;1124.21;2.48;0.38;0.994;-182;-48;0.3;14.7;0.6;84.4;0;0;0;0;0;0;g
5;2;10;10.3414;0.0144;1.268;147200.32;63.56;0;3500;3.75;6;0.08;0.33;2.159;-171;133;0;0;0;0;0;0.01;0;0;0;0.01;r
4;1;5;5.1466;0.0251;1.769;25936.55;21.72;0;4973;3.33;4;0.01;0.07;1.893;-109;177;0;0;0;0;0;0.01;0;0;0;0.01;r
6;8;7;6.2793;0.0067;0.001;686.12;11.13;2;280850;3.21;1171.99;3.3;0.41;0.857;-170;165;0;5.4;1.2;91.7;0;0;0;0;1.7;0;g
5;3;3;2.8981;0.0028;2.197;11425.42;5.76;0;3500;6.86;5;0.01;0.43;0.765;-92;56;0;0;0;0;0;0.01;0;0;0;0;r
5;1;7;7.5926;0.0029;1.73;78437.63;19.76;1;3500;7.99;4;0.02;0.32;1.313;-209;68;0;0;0;0;0;0;0;0;0;0.02;r
10;1;8;5.4177;0.0757;2.046;43076.67;38.98;0;3500;4.06;2;0;0.21;0.744;-227;-45;0;0;0;0;0;0;0;0;0;0;r
5;4;10;10.2299;0.0998;0.027;157698.66;30.53;0;3500;6.6;5;0.03;0.21;0.923;-268;29;0;0;0;0;0;0;0;0;0;0.02;r
8;9;9;7.6202;0.1127;1.676;55978.93;63.34;0;5551;5.32;2;0.01;0.08;0.973;-248;-27;0;0;0;0;0;0;0;0;0;0;r
3;0;2;2.2391;0.004;0.103;6828.94;37.32;0;3500;6.48;1;0.05;0.13;0.418;-224;-92;0;0;0;0;0;0;0;0;0;0;r
5;6;9;8.7758;0.1607;1.531;124463.35;82.64;0;3500;4.99;7;0.08;0.3;1.992;-118;111;0;0;0;0;0;0.01;0;0;0;0.02;r
1;4;10;14.1839;0.1;1.393;303278.45;70.54;0;3500;7.15;9;0.06;0.68;0.713;-175;235;0;0;0;0;0;0.01;0;0;0;0;r
8;5;4;2.8616;0.0039;2.523;2904.87;1.57;3;13433;4.99;71.25;0.75;0.31;1.715;-192;-163;0;0;0;0;0.4;0.5;0;99.1;0;0;d
5;6;8;7.7717;0.0218;0.289;7516.27;13.73;3;38996;2.57;131.72;2.63;0.27;1.356;-175;-10;0.2;7.5;1.3;91;0;0;0;0;0;0;g
3;0;1;1.0843;0.001;2.445;245.81;35.18;6;22734;8.34;249.27;4.62;0.44;0.707;-196;-141;0;2.7;0;34;50.3;1;4.2;7.8;0;0;i
4;2;3;3.2572;0.0082;1.204;8877.03;37.36;2;5725;4.47;9;0.02;0.46;1.425;-180;-8;0;0;0;0;0;0.01;0;0;0;0;r
4;2;9;9.7749;0.0767;1.344;140392.61;30.9;0;3500;4.56;7;0.05;0.07;1.493;-153;99;0;0;0;0;0;0;0;0;0;0;r
5;4;6;5.6692;0.0085;0.93;43958.07;31.8;2;3500;3.75;6;0.1;0.21;1.129;-172;143;0;0;0;0;0;0.01;0;0;0;0.02;r
3;0;4;4.4873;0.016;1.269;27761.35;13.6;0;3500;3.98;8;0.07;0.19;2.518;-129;79;0;0;0;0;0;0.01;0;0;0;0;r
5;1;2;2.098;0.0004;2.535;1005.92;41.44;5;20889;9.38;274.04;1.42;0.72;0.799;-175;355;1.5;0;0.7;0;10.2;2.4;0;27.5;56.79;0.91;l
3;0;2;2.4715;0.0044;0.467;1936.32;20.85;3;15045;2.98;56.43;1.18;0.37;3.387;-21;30;0.7;0;0;0;56.3;39;2.8;1.2;0;0;t
10;7;4;2.1958;0.0161;1.265;6648.14;32.86;0;3500;5.89;2;0.07;0.55;1.81;-131;63;0;0;0;0;0;0.02;0;0;0;0.01;r
3;0;9;10.0011;0.002;0.579;9451.09;74.28;8;50352;2.88;203.02;2.15;0.29;0.252;-155;82;0.3;5.2;0.8;89.9;0;0;0;0;3.8;0;g
3;0;1;1.1797;0.001;1.284;1185.65;38.28;0;5579;3.65;3;0.05;0.16;0.432;-212;-55;0;0;0;0;0;0;0;0;0;0;r
7;6;1;0.863;0.0006;2.653;560.78;40.25;1;6654;7.74;61.95;0.3;0.15;1.333;-143;-34;0;0;0;0;4.7;0.2;0.27;94.83;0;0;d
10;9;6;3.3566;0.0095;0.295;1476.12;7.43;1;36270;2.64;124.48;2.58;0.29;0.852;-161;-99;0.2;19;1.8;79;0;0;0;0;0;0;g
9;4;2;1.3095;0.004;1.266;2335.7;16.19;0;3500;4.13;1;0.06;0.07;1.084;-132;3;0;0;0;0;0;0.02;0;0;0;0;r
6;6;3;2.7535;0.005;0.435;1070.28;51.52;1;33338;0.69;25.96;0.52;0.41;5.783;-133;-70;0.3;16.3;1.7;81.7;0;0;0;0;0;0;g
7;0;10;8.5561;0.0321;1.563;6717.78;49.48;2;53460;1.7;116.85;1.95;0.35;0.915;-171;-79;0;15.7;1.4;82.9;0;0;0;0;0;0;g
6;5;8;6.5907;0.0441;2.435;10759.7;11.1;3;20070;7.54;190.48;2.74;0.29;0.518;-159;-138;0;0.7;0;5.1;49.9;29.9;7.2;7.2;0;0;i
8;1;6;4.4661;0.0011;1.94;836.37;44.54;7;114045;3.18;518.09;3.18;0.39;0.706;-194;88;0.1;9.1;0.9;88.6;0;0;0;0;1.3;0;g
8;3;2;1.5613;0.0008;4.52;967.69;3.69;2;11824;4.07;54.52;0.5;0.16;943.498;-173;-65;0;0;0;0;0.5;0.3;0;99.2;0;0;d
10;4;1;0.5929;0.001;1.256;311.14;0.62;0;5370;5.35;4;0.08;0.4;0.837;-94;30;0;0;0;0;0;0.01;0;0;0;0.02;r
5;1;1;1.0031;0.0007;2.451;1366.02;25.54;2;3500;4.59;10;0.09;0.34;0.778;-148;0;0;0;0;0;0;0;0;0;0;0;r
2;1;8;10.6322;0.0675;0.87;164461.02;46.9;0;3500;4.89;8;0.06;0.73;0.664;-203;18;0;0;0;0;0;0;0;0;0;0.01;r
10;10;10;5.7796;0.1611;0.021;54020.54;0.98;2;3500;2.71;6;0.02;0.8;3.16;-233;30;0;0;0;0;0;0;0;0;0;0.01;r
8;7;7;5.9293;0.049;1.288;45842.16;28.16;0;3829;5.69;10;0.08;0.62;1.101;-251;-62;0;0;0;0;0;0;0;0;0;0;r
5;4;6;6.2896;0.0007;0.048;2226.53;65.84;4;84498;0.85;96.45;0.9;0.45;2.186;-164;-109;0.1;20.4;1.5;78;0;0;0;0;0;0;g
6;6;7;6.264;0.0202;2.495;12669.85;39.85;2;15007;7.27;137.33;1.62;0.41;1.194;-123;-73;0;0.7;0;21.1;42.3;13.9;8.5;13.5;0;0;i
8;1;6;4.4069;0.0359;1.3;16279.04;73.28;2;5877;4.4;15;0.02;0.61;1.231;-120;114;0;0;0;0;0;0.01;0;0;0;0.01;r
5;1;6;6.206;0.0357;1.241;54188.73;22.74;1;3500;6.77;4;0.04;0.58;1.288;-242;80;0;0;0;0;0;0;0;0;0;0.02;r
6;3;1;0.9562;0.0007;0.165;1087.49;37.24;2;4006;2.57;1;0.1;0.39;1061.39;-45;108;0;0;0;0;0;0.01;0;0;0;0.02;r
4;3;8;9.1473;0.0638;1.336;121258.28;10.22;0;3500;7.31;12;0.1;0.48;0.269;-230;131;0;0;0;0;0;0;0;0;0;0.02;r
8;8;7;5.6825;0.0034;0.002;7238.54;37.98;5;21254;1.37;37.85;1.3;0.39;1.943;-160;-54;0.3;5.5;0.7;93.5;0;0;0;0;0;0;g
6;3;9;8.8605;0.0471;0.186;11394.01;12.88;8;34289;2.94;108.01;2.38;0.26;0.765;-213;43;0.2;9.6;1.7;86.4;0;0;0;0;2.1;0;g
4;2;6;6.428;0.0031;0.558;35600.29;24.75;2;5528;4.91;13;0.03;0.14;0.501;-182;-10;0;0;0;0;0;0.01;0;0;0;0;r
4;1;6;6.6598;0.0193;0.065;26425.2;15.99;2;8128;5;44.33;0.31;0.2;1.005;-110;-69;0;0;0;0;0.3;0;0;99.7;0;0;d
10;3;3;1.43;0.0028;2.505;1391.76;17.31;1;7057;9.54;85.68;0.53;0.3;0.896;-21;-1;0;1.22;0;1.01;50.19;33.1;3.98;10.5;0;0;i
5;3;3;3.0142;0.0003;0.003;955.45;54.04;8;45450;0.65;38.41;0.79;0.39;0.889;-172;-146;0.2;10.6;1.7;87.5;0;0;0;0;0;0;g
6;3;3;2.9585;0.0061;0.474;551.05;29.77;4;74266;0.89;91.59;0.69;0.44;2.272;-167;-125;0;4.9;0.9;94.2;0;0;0;0;0;0;g
10;10;10;5.5889;0.01;0.632;1318.46;27.14;2;113628;3.71;560.07;3.27;0.38;0.553;-205;5;0.2;14.6;1.3;81.4;0;0;0;0;2.5;0;g
1;5;2;2.7802;0.0018;2.498;2452.17;31.96;5;14994;5;84.93;1.01;0.44;2525.735;-157;-46;0;0;0;0;1.2;0;0;98.8;0;0;d
5;5;9;9.0667;0.0861;1.25;80921.52;19.42;0;5278;6.07;43.46;0.17;0.42;0.31;-173;-121;0;0.1;0;4.57;80.06;8.1;0.37;6.8;0;0;i
7;7;5;4.3769;0.0099;0.052;3752.22;16.12;8;24498;4;135.68;0.92;0.23;2.811;-44;56;0.5;0;0;0;71;25;2.5;1;0;0;t
4;1;2;2.1006;0.0058;2.538;1699.24;44.96;2;12402;9.93;155.02;1.51;0.34;0.57;-38;-9;0;2.1;0;24.7;42.7;10.3;9.2;11;0;0;i
1;0;4;5.0393;0.0123;2.493;17199.39;0.5;3;7098;5.02;43.36;0.26;0.16;1.674;-187;-102;0;0;0;0;4.8;0;0;95.2;0;0;d
8;7;9;6.8433;0.0812;1.353;69147.38;36.83;1;3500;2.97;11;0.08;0.39;1.943;-223;158;0;0;0;0;0;0;0;0;0;0.01;r
6;4;9;8.1668;0.0547;0.429;8063.58;27.08;2;41547;1.15;65.53;0.7;0.35;0.506;-212;-182;0;19.9;0.3;79.8;0;0;0;0;0;0;g
4;0;3;3.0482;0.0116;0.625;2434.48;36.88;5;18335;5.09;100.5;1.6;0.63;0.635;-216;-119;0;0;0;0;1.9;0;0;98.1;0;0;d
4;1;4;4.4747;0.001;2.895;11240;0.22;1;8467;7.49;86.92;0.66;0.32;1.328;-193;-134;0;1.91;0;1.78;39.5;32.3;5.61;18.9;0;0;i
8;5;3;2.4919;0.0132;3.758;2148.09;33.24;5;13916;5;86.61;0.94;0.42;0.521;-29;10;0.7;0;0;0;2.5;0;0.94;95.86;0;0;d
6;6;5;4.9814;0.0013;2;797.24;31.62;7;147984;3.62;704.07;3.34;0.34;0.631;-168;171;0;12.1;0.8;85.8;0;0;0;0;1.3;0;g
4;1;5;5.2264;0.0138;1.227;1531.27;26.52;7;85886;0.94;114.18;1.18;0.35;2.387;-169;-68;0.1;15.9;0.1;83.9;0;0;0;0;0;0;g
6;0;3;2.8274;0.0032;2.49;4854.08;2.03;3;7845;4.99;43.25;0.29;0.16;1.029;-193;-92;0;0;0;0;3;0;0.26;96.74;0;0;d
5;4;4;4.0368;0.0172;4.443;5154.08;16.93;2;15314;4.99;91.91;1.22;0.15;1.231;-18;184;2.3;0;0;0;3.6;0;2.5;91.6;0;0;d
10;1;5;2.7636;0.0416;0.297;6385.14;59.22;0;5927;5.26;11;0.02;0.35;1.808;-163;84;0;0;0;0;0;0.01;0;0;0;0.01;r
5;5;3;3.2084;0.009;0.182;14091.88;1.7;0;3500;3.77;10;0.1;0.2;2.133;-185;-43;0;0;0;0;0;0.01;0;0;0;0;r
5;1;7;7.0656;0.0439;2.45;16987.3;38.7;2;14595;4.98;81.32;0.89;0.15;0.424;-73;56;1.9;0;0;0;1.1;0;0;97;0;0;d
10;1;1;0.6339;0.0006;1.192;524.79;65.04;0;3631;4.9;9;0.09;0.34;489.629;-115;102;0;0;0;0;0;0.01;0;0;0;0;r
7;5;1;0.8091;0.001;1.211;886.01;33.9;0;3500;3.79;3;0.08;0.15;1.839;-206;-40;0;0;0;0;0;0;0;0;0;0;r
8;8;6;4.7021;0.0242;0.142;1794.18;17.74;5;59964;2.44;188.12;2.73;0.45;0.735;-209;-110;0.2;19.8;0.8;79.2;0;0;0;0;0;0;g
4;1;9;10.2709;0.0109;0.685;5894.9;16.84;3;85908;3.6;437.39;3.07;0.33;0.998;-191;47;0;9.4;1;88.9;0;0;0;0;0.7;0;g
6;1;8;7.7504;0.0262;2;3582.11;71.98;6;81766;0.88;98.68;0.99;0.42;2.557;-181;-127;0.1;16.2;1.5;82.2;0;0;0;0;0;0;g
4;1;1;1.0967;0.0005;1.238;1632.52;49.4;0;3500;4.01;5;0.02;0.18;1653.743;-154;-24;0;0;0;0;0;0;0;0;0;0;r
7;10;10;8.0967;0.1001;1.24;98239.34;3.68;2;3522;6.26;12;0.01;0.28;0.733;-200;185;0;0;0;0;0;0;0;0;0;0.01;r
7;5;8;7.0885;0.0553;0.001;72157.31;60.02;0;3500;7.93;9;0.08;0.13;1.132;-179;30;0;0;0;0;0;0.01;0;0;0;0;r
6;5;1;0.9378;0.0016;1.259;1195.04;0.04;0;3500;6.25;8;0.08;0.32;1150.824;-71;68;0;0;0;0;0;0.01;0;0;0;0.01;r
4;2;10;10.5422;0.0633;0.783;160961.54;31.54;0;3500;7.57;12;0.06;0.38;0.826;-143;102;0;0;0;0;0;0.01;0;0;0;0.02;r
4;2;9;9.7746;0.0065;0.001;4865.47;17.58;4;93851;1.58;205.48;1.38;0.3;1.203;-219;-88;0;22.5;1.1;76.4;0;0;0;0;0;0;g
7;7;6;5.3337;0.0091;2.378;9094.18;44.47;1;15008;7.54;145.6;1.8;0.33;1.158;-53;-32;0;1.2;0;3.6;40.7;31.4;5.9;17.2;0;0;i
5;0;9;9.2904;0.0359;1.293;121454.13;24.4;0;3500;6.69;8;0.05;0.12;0.389;-136;57;0;0;0;0;0;0.01;0;0;0;0.01;r
7;3;2;1.7308;0.0012;0.843;754.74;17.68;3;18869;4.48;113.5;0.99;0.33;735.117;-52;48;1.7;0;0;0;78.6;18;1.1;0.6;0;0;t
9;2;10;7.1224;0.1013;1.385;76580.91;44.54;0;3500;4.88;11;0.02;0.09;1.878;-160;207;0;0;0;0;0;0.01;0;0;0;0.02;r
3;0;3;3.5455;0.0022;0.472;493.47;15.86;7;121224;0.96;166.25;1.15;0.42;2.346;-188;-102;0.1;7.8;0.5;91.6;0;0;0;0;0;0;g
4;1;9;9.5145;0.0959;1.786;135838.91;76.82;1;3500;3.52;2;0.04;0.37;2.708;-128;160;0;0;0;0;0;0.02;0;0;0;0;r
7;7;10;7.7181;0.1002;1.391;89807.24;28.09;2;3500;6.89;10;0.02;0.82;1.447;-262;-7;0;0;0;0;0;0;0;0;0;0;r
6;0;6;5.5043;0.0338;2.96;9894.46;31.48;4;15048;5.41;97.92;1.16;0.38;0.968;-95;62;2;0;0;0;2.8;1.1;0;94.1;0;0;d
3;0;1;1.2;0.0014;2.035;1956.3;24.64;0;3500;4.84;7;0.05;0.39;0.406;-121;40;0;0;0;0;0;0.01;0;0;0;0;r
8;1;6;4.4921;0.0001;2;2626.62;26.73;6;36482;2.78;130.4;3.22;0.29;0.734;-214;-31;0.3;12.9;0.9;85.9;0;0;0;0;0;0;g
6;2;6;5.4625;0.03;1.266;41732.72;44.78;0;3500;6.91;6;0.06;0.51;1.03;-97;190;0;0;0;0;0;0.01;0;0;0;0.02;r
7;5;6;5.0697;0.0029;0.02;992.38;18.52;5;123458;2.1;348.15;1.94;0.4;0.559;-206;-97;0;8;0.7;91.3;0;0;0;0;0;0;g
5;5;5;4.8986;0.0088;1.248;1848.93;80.18;3;62105;3.65;320.59;4.29;0.44;0.62;-186;517;0;10.9;1.3;87.6;0;0;0;0;0.2;0;g
2;0;8;10.2476;0.1279;1.439;138005.59;71.34;0;4143;3.98;1;0.08;0.61;0.934;-180;24;0;0;0;0;0;0;0;0;0;0.01;r
7;4;4;3.5721;0.0116;0.003;13768.7;28.94;0;4452;7.22;13;0;0.41;1.117;-136;105;0;0;0;0;0;0.01;0;0;0;0;r
4;2;6;6.5119;0.0691;1.342;61339.81;17.11;0;3526;3.05;3;0.08;0.44;3.123;-234;87;0;0;0;0;0;0;0;0;0;0.01;r
10;1;1;0.6657;0.0012;1.252;601.93;3.69;1;3500;4.6;3;0.01;0.11;0.601;-167;33;0;0;0;0;0;0.01;0;0;0;0.01;r
4;2;4;4.1284;0.0166;1.27;14412.13;89.76;0;5714;5.6;3;0.1;0.46;0.565;-153;-5;0;0;0;0;0;0;0;0;0;0;r
2;2;4;4.8811;0.0064;2.805;4804.07;10.82;7;23700;6.4;182.44;3.53;0.45;0.394;-79;449;2.1;0;0;0;1;0;2.1;94.8;0;0;d
4;1;4;4.1385;0;2.366;23234.47;16.25;1;3500;3.69;11;0.03;0.33;1.728;-104;180;0;0;0;0;0;0;0;0;0;0;r
6;1;9;7.9952;0.0573;0.633;9397.9;26.6;5;34271;0.63;28.07;0.72;0.3;3.568;-163;-136;0.1;6;2;91.9;0;0;0;0;0;0;g
5;2;2;2.0539;0.002;1.408;2194.32;34.87;3;9155;7.44;92.41;0.68;0.4;2146.045;-37;2;0;1.36;0;11.7;53.38;17.8;4.76;11;0;0;i
2;1;2;2.4964;0.0001;0.636;990.73;45.22;7;29841;1.26;42.97;0.92;0.34;957.045;-116;-48;0.3;19;1.6;79.1;0;0;0;0;0;0;g
6;8;8;7.7425;0.0549;1.28;86046.87;34.74;0;3500;4.57;9;0.03;0.32;1.971;-236;-3;0;0;0;0;0;0;0;0;0;0;r
5;6;6;5.6989;0.0081;2.245;15158.11;37.38;1;10262;5.65;64.06;0.57;0.23;0.491;-33;23;2.4;0;0;0;1.8;0;0.17;95.63;0;0;d
7;1;1;0.8827;0.0013;1.251;1030.16;59.98;0;3596;7.51;6;0.05;0.26;0.197;-169;-18;0;0;0;0;0;0.02;0;0;0;0;r
2;3;8;10.584;0.0264;2.448;48797.27;13.19;0;11197;6.81;94.91;0.87;0.32;0.869;-191;-134;0;0;0;0;1.7;0;1.91;96.39;0;0;d
5;6;7;6.5928;0.0131;0.64;1309.55;5.62;2;156581;1.11;228.43;0.76;0.39;1.53;-159;-114;0.2;13.2;0.4;86.2;0;0;0;0;0;0;g
6;6;8;7.121;0.055;1.835;72824.37;31.24;2;3500;3.84;7;0.02;0.47;0.912;-197;-9;0;0;0;0;0;0.01;0;0;0;0;r
4;3;2;2.2412;0.0037;2.503;1576.47;43.53;2;15042;8.65;176.52;1.9;0.37;1628.494;-11;5;0;2.1;0;22.7;50.7;12.3;4.8;7.4;0;0;i
1;0;2;2.7735;0.0017;0.7;3180.66;7.07;1;11503;5.07;66.88;0.68;0.22;3024.808;-41;9;2.1;0;0;0;1.7;1.5;0;94.7;0;0;d
9;8;1;0.7685;0.0004;3.773;185.58;19.36;2;15282;3.16;56.73;0.74;0.28;1.681;-157;-42;0;0;0;0;3;0.8;0;96.2;0;0;d
7;3;9;7.2494;0.0425;0.491;74464.35;11.69;1;3500;2.9;12;0.08;0.57;2.629;-136;237;0;0;0;0;0;0;0;0;0;0.02;r
6;7;7;6.5348;0.0037;0.077;4010.41;77.74;7;50786;1.89;135.75;1.25;0.36;1.55;-179;-81;0.1;9.4;1.9;88.6;0;0;0;0;0;0;g
8;1;3;2.6278;0.0045;2.415;2099.73;41.68;3;15716;4.95;85.95;1.01;0.17;1.128;-76;-9;0;0;0;0;3.6;0;2.2;94.2;0;0;d
4;1;3;3.2378;0;0.57;10013.59;85.02;0;4971;2.89;5;0;0.35;1.73;-91;134;0;0;0;0;0;0.01;0;0;0;0;r
7;4;10;7.6179;0.0801;0.475;20533.72;34.28;1;14588;5.8;113.6;1.36;0.29;1.354;-153;-113;0;1.5;0;11.4;42.6;23.6;5.5;15.4;0;0;i
4;0;8;8.1444;0.0659;1.626;96336.39;77.4;1;3500;7.12;12;0.03;0.47;0.683;-178;28;0;0;0;0;0;0;0;0;0;0.01;r
6;7;6;5.521;0.021;0.49;2599.76;25.17;8;56866;3.8;277.83;2.5;0.37;0.592;-180;292;0.1;9.1;1.2;85.8;0;0;0;0;3.8;0;g
8;3;3;2.5598;0.007;3.025;3809.9;0.58;1;8224;5.16;47.48;0.29;0.19;0.696;-46;39;0.6;0;0;0;0.2;1.3;0.17;97.73;0;0;d
5;6;7;7.3473;0.0487;1.75;76984.55;60.76;2;3500;2.83;3;0.02;0.42;2.973;-251;-15;0;0;0;0;0;0;0;0;0;0;r
3;0;1;1.226;0.001;1.25;2041.18;43.23;2;3500;6;6;0.07;0.23;2126.91;-209;4;0;0;0;0;0;0;0;0;0;0.01;r
5;5;5;4.9514;0.016;1.578;5293.66;38.77;2;22348;2.81;81.64;2.55;0.35;1.032;-161;134;0.3;10.6;0.8;88;0;0;0;0;0.3;0;g
6;7;10;8.7813;0.0999;1.409;109916.76;11.96;1;3700;4.47;1;0.03;0.11;2.405;-130;93;0;0;0;0;0;0.01;0;0;0;0.01;r
4;0;7;7.6886;0.0184;2.505;19154.15;21.39;0;14929;6.66;125.15;1.38;0.29;1.372;-141;-98;0;1;0;11;57;24;3;4;0;0;i
5;5;7;6.6894;0.0235;0.062;1853.54;83.94;7;116761;1.15;176.48;1.47;0.31;1.946;-221;-120;0.3;14;1;84.7;0;0;0;0;0;0;g
4;0;1;1.0742;0.0007;1.324;1566.53;44.32;0;3500;7.56;11;0.05;0.28;1522.667;-52;169;0;0;0;0;0;0;0;0;0;0.02;r
4;0;7;7.9241;0.0167;2.498;19826.9;2.18;1;15293;7.89;136.69;1.53;0.32;1.166;-186;-110;0;0;0;0;2.7;0;0;97.3;0;0;d
3;0;6;7.1176;0.0294;2.525;16206.76;11.82;0;15292;5.88;119.47;1.54;0.42;1.016;-159;-136;0;2.9;0;26.2;40.6;8.8;6.9;14.6;0;0;i
5;1;4;4.1697;0.0169;0;4985.63;40.59;4;16850;2.85;51.04;0.66;0.18;3.79;-221;-195;0;0;0;0;3.4;0;0;96.6;0;0;d
4;2;4;4.5593;0.0183;0.002;6684.26;17.42;0;15062;5.46;109.27;1.44;0.44;1.644;-42;48;0.6;0;0;0;73.4;23;2.5;0.5;0;0;t
4;0;6;6.6393;0.0361;0.475;61531.08;1.72;0;3529;5.73;8;0.02;0.43;1.526;-168;150;0;0;0;0;0;0.02;0;0;0;0.02;r
5;6;7;7.4021;0.0159;2.52;16236.64;32.85;0;16275;6.36;141.87;1.71;0.29;0.506;-148;-116;0;1.1;0;25.1;47.4;9.9;3.5;13;0;0;i
6;5;4;3.3322;0.013;4.948;2140.57;2.19;2;24735;7.42;256.69;5.76;0.25;1.037;-14;5;0;2.6;0;7;51.5;28;8.3;2.6;0;0;i
8;8;3;2.4144;0.0002;3.068;1823.64;1.62;0;15181;7.6;158.14;1.98;0.43;0.636;-224;-155;0;1.7;0;18.5;54.1;16.5;7.5;1.7;0;0;i
6;0;7;6.5452;0.0341;1.136;8394.24;32.62;5;25088;0.77;23.18;0.51;0.41;2.938;-161;-139;0;13.9;0.7;85.4;0;0;0;0;0;0;g
4;2;6;6.7908;0.0169;0.203;13664.39;38.56;4;16300;1.79;33.76;2.24;0.38;1.251;-175;-34;0.1;16.3;0.7;82.9;0;0;0;0;0;0;g
6;2;10;9.1137;0.0374;2.088;27394.73;35.76;1;14958;7.5;155.33;1.72;0.32;0.988;-257;-207;0;1.6;0;28.7;49.1;6.3;2.1;12.2;0;0;i
8;6;1;0.7733;0.0002;0.663;791.43;32.99;0;3500;2.93;3;0.02;0.32;771.644;-51;133;0;0;0;0;0;0.01;0;0;0;0.01;r
8;1;1;0.8579;0;1.592;999.48;76.06;2;3500;7.96;5;0.1;0.23;0.496;-148;-20;0;0;0;0;0;0.01;0;0;0;0;r
5;2;8;7.8286;0.0379;0.005;3901.83;51.3;6;77500;3.45;351.41;4.06;0.44;0.644;-197;492;0;4.1;0.1;94.6;0;0;0;0;1.2;0;g
6;6;9;8.3261;0.0855;1.267;102854.71;12.54;0;3500;5.66;11;0.05;0.29;0.88;-210;-8;0;0;0;0;0;0;0;0;0;0;r
5;4;6;6.2473;0.0547;1.211;56013.94;5.65;0;3500;4.8;10;0.08;0.58;0.99;-100;198;0;0;0;0;0;0.01;0;0;0;0;r
4;0;6;6.4245;0.0494;2.283;40671.68;13.98;1;5069;7.32;46.71;0.17;0.18;0.559;-119;-72;0;0;0;0;4.5;0;0.29;95.21;0;0;d
4;1;10;11.0444;0.0465;1.5;173551.79;26.77;2;3500;5.06;12;0.04;0.71;1.161;-138;167;0;0;0;0;0;0.01;0;0;0;0.01;r
8;10;9;6.245;0.1564;1.483;62718.24;18.68;1;3500;6.08;3;0.04;0.41;1.566;-217;61;0;0;0;0;0;0;0;0;0;0;r
4;0;7;7.2185;0.0281;1.975;1546.16;18.26;4;164646;3.96;894.17;5.02;0.4;0.568;-198;228;0;5.9;1.8;90.1;0;0;0;0;2.2;0;g
3;0;6;6.7216;0.0211;2.58;9221.53;30.1;5;23765;6.37;192.67;3.32;0.32;0.699;-185;-133;0;0.6;0;24.2;41.3;10.8;7.5;15.6;0;0;i
8;7;6;4.757;0.0468;4.868;4976.84;28.95;7;22496;5.22;126.46;2.24;0.43;1.872;-66;151;2.5;0;0;0;0.6;0.8;0;96.1;0;0;d
6;1;1;0.8615;0.0005;4.99;267.09;2.42;5;13201;5.07;71.14;0.67;0.25;2.03;-91;-2;1.3;0;0;0;4.3;0;0;94.4;0;0;d
10;9;3;2.0626;0.011;1.53;884.01;36.29;8;23079;5.87;162.95;2.76;0.45;1.804;-180;155;0.9;0;0;0;2.7;0;1.4;95;0;0;d
4;2;5;5.4611;0.015;0.024;940.33;21.61;1;153052;2.08;413.85;1.64;0.42;0.934;-153;-91;0;8.5;1.7;89.8;0;0;0;0;0;0;g
8;10;10;7.6578;0.0004;1.286;79537.95;67.12;0;3500;3.97;3;0;0.12;2.52;-148;219;0;0;0;0;0;0.02;0;0;0;0;r
5;4;3;3.2515;0.0029;2.92;2120;39.52;8;23748;7.46;242.82;4.35;0.32;0.524;-25;5;0;1.4;0;20.1;51.9;14.9;9.4;2.3;0;0;i
4;0;5;5.3622;0.015;0.566;6062.74;74.96;3;22862;2.17;58.82;1.98;0.3;1.032;-165;-73;0.2;11.1;0.7;88;0;0;0;0;0;0;g
